id,skip_count,name,status_name,chapter_count
100181,3,Xuyên Việt Võ Hiệp Thế Giới,Hoàn thành,611
100182,3,Võ Hiệp Thế Giới Bên Trong Vương Gia,Hoàn thành,471
100185,3,Vô Hạn Thế Giới Lữ Hành Giả,Hoàn thành,1661
100189,3,Tần Thời Minh Nguyệt Chi Chưởng Môn Nhân,Hoàn thành,846
100190,3,Mạt Thế Trọng Sinh Chi Phân Thân,Hoàn thành,1016
100191,3,Loli Cướp Đoạt Chi Thư,Hoàn thành,614
100192,3,Tống Mạn Chi Thoát Tuyến Nhân Vật Nam Chính,Hoàn thành,472
100193,3,Pokemon Chi Vân Phong,Hoàn thành,670
100194,3,Võng Du Chi Chí Tôn May Mắn,Hoàn thành,1683
100195,3,Hokage Chi Siêu Cấp Phụ Trợ,Hoàn thành,530
100196,3,Mỹ Nữ Sủng Vật Quân Đoàn,Hoàn thành,1394
100197,3,Chúa Tể Nhị Thứ Nguyên,Hoàn thành,479
100198,3,Hokage Chi Linh Vương Naruto,Hoàn thành,647
100199,3,Mạt Thế Chi Thẻ Bài Đại Sư,Hoàn thành,776
100200,3,Xuyên Việt Giả Sát Thủ,Hoàn thành,547
100201,3,Võ Đạo Chi Vô Tận Luân Hồi,Hoàn thành,743
100202,3,Liên Minh Anh Hùng Chi Vô Địch Thăng Cấp,Hoàn thành,832
100203,3,Võng Du Chi Mộng Tưởng Tinh Thần,Hoàn thành,997
100204,3,Siêu Vị Diện Chinh Phục Hệ Thống,Hoàn thành,493
100205,3,Trọng Sinh Chi Giả Thuyết Thiên Đế,Hoàn thành,461
100206,3,Võng Du Tam Quốc Chi Thiên Hạ Anh Hào,Hoàn thành,583
100207,3,Mạt Thế Một Giây Đồng Hồ,Hoàn thành,731
100208,3,Võng Du Chi Linh Bảo,Hoàn thành,618
100210,3,Dragon Ball Chi Lực Lượng Chí Thượng,Hoàn thành,555
100211,3,Hokage Nhẫn Thuật Đại Tông Sư,Hoàn thành,840
100212,3,Dragon Ball Chi Siêu Vũ Trụ,Hoàn thành,492
100213,3,Hokage Chi Daiguren Hyourinmaru,Hoàn thành,652
100214,3,Long Châu Chi Siêu Cấp Tông Sư,Hoàn thành,986
100217,3,Lol Chi Duy Ngã Độc Tôn,Hoàn thành,1238
100220,3,Võng Du Chi Võ Lâm Thần Thoại,Hoàn thành,1027
100222,3,Toaru Majutsu No Index Copy Năng Lực Giả,Hoàn thành,1520
100223,3,Vô Hạn Thứ Nguyên Phồn Hoa,Hoàn thành,944
100224,3,Hokage Chi Thần Chi Uchiha,Hoàn thành,510
100225,3,Lão Bà Của Ta Là Đông Phương Bất Bại,Hoàn thành,935
100226,3,Mạt Thế Sân Đấu,Hoàn thành,578
100227,3,Võ Hiệp Thành Thần,Hoàn thành,477
100228,3,Thần Cấp Đoạt Xá Không Gian,Hoàn thành,1572
100229,3,Onepiece Chi Yếm Thế Chi Ca,Hoàn thành,862
100230,3,Võ Hiệp Huyền Huyễn Chi Vạn Giới Tà Đế,Hoàn thành,676
100233,3,Võ Hiệp Chi Đơn Đấu Các Thế Giới,Hoàn thành,782
100235,3,Pokemon Chi Niary,Hoàn thành,1286
100236,3,Hokage Chi Vô Sỉ Giáo Sư,Hoàn thành,608
100237,3,Hokage Chi Tối Cường Chakra,Hoàn thành,947
100238,3,Nhị Thứ Nguyên Chi Bước Lên Đỉnh Phong,Hoàn thành,582
100239,3,Akame Ga Kill Chi Thiên Tài Hệ Thống,Hoàn thành,539
100240,3,Tống Mạn Chi Thứ Nguyên Giao Dịch,Hoàn thành,675
100243,3,Đại Hải Tặc Chi Tối Cường Lão Sư,Hoàn thành,1025
100244,3,Võ Hiệp Chi Siêu Thần Chưởng Khống Giả,Hoàn thành,611
100248,3,Hải Tặc Chi Tối Cường Zanpakuto,Hoàn thành,494
100249,3,Pokemon Chi Pkm Của Ta Đều Là Truyền Thuyết,Hoàn thành,803
100250,3,Tống Mạn Chi Siêu Thần Rút Thưởng,Hoàn thành,1273
100253,3,Hokage Chi Hắc Ám Naruto,Hoàn thành,604
100255,3,Huyền Huyễn Chi Ta Sở Hữu Bàn Cổ Huyết,Hoàn thành,655
100256,3,Hồng Hoang Chi Vận Mệnh Ma Thần,Hoàn thành,502
100262,3,Huyền Huyễn Chi Vô Song Rút Thưởng,Hoàn thành,756
100266,3,Hokage Chi Vô Địch Hùng Hài Tử,Hoàn thành,1027
100269,3,Hokage Chi Tối Cường Phú Nhị Đại,Hoàn thành,461
100270,3,Hokage Chi Siêu Thần Uchiha,Hoàn thành,526
100271,3,Hokage Thân Thể Thuật Chi Thần,Hoàn thành,487
100272,3,Ta Dị Năng Là Toàn Thế Giới Nữ Nhi,Hoàn thành,614
100280,3,Trẫm Con Dân Thật Không Phải Là Npc,Hoàn thành,820
100285,3,Võng Du Toàn Vũ Trụ : Vô Địch Thiên Phú,Hoàn thành,563
100293,3,Võng Du Tam Quốc: Phó Chức Nghiệp Tông Sư,Hoàn thành,560
100318,3,Thôn Thiên Võ Thần,Hoàn thành,1083
100320,3,Hồng Mông Thần Vương,Hoàn thành,1667
100321,3,Quật Khởi Chư Thiên,Hoàn thành,877
100323,3,Vô Tướng Tiến Hóa,Hoàn thành,1051
100324,3,Đô Thị Y Tiên,Hoàn thành,2584
100325,3,Vô Hạn Chi Thần Thoại Trọng Sinh,Hoàn thành,571
100326,3,Đô Thị Linh Kiếm Tiên,Hoàn thành,2177
100327,3,Marvel Thế Giới Cá Ướp Muối,Hoàn thành,530
100328,3,Đô Thị Chi Vô Địch Tu Thần,Hoàn thành,1162
100329,3,Dược Môn Tiên Y,Hoàn thành,1804
100330,3,Võ Hiệp Tiên Hiệp Thế Giới Trù Thần,Hoàn thành,479
100331,3,Ta Có Trăm Vạn Điểm Kỹ Năng,Hoàn thành,1790
100332,3,Từ Hokage Bắt Đầu Chưởng Khống Thời Gian,Hoàn thành,861
100335,3,Chung Cực Đại Ma Thần,Hoàn thành,1447
100338,3,Trọng Sinh Tuyệt Thế Thiên Kiêu,Hoàn thành,457
100339,3,Đông Phương Thần Thoại Hệ Thống,Hoàn thành,537
100341,3,Ta Bạn Gái Là Một Mỹ Nhân Ngư,Hoàn thành,488
100342,3,Siêu Cấp Hồng Bao Thần Tiên Quần,Hoàn thành,1404
100343,3,Thần Giới Bá Phóng Khí,Hoàn thành,824
100344,3,Tối Cường Vạn Năng Học Sinh,Hoàn thành,665
100345,3,Tối Cường Chi Cuồng Bạo Thăng Cấp,Hoàn thành,979
100347,3,Đô Thị Chi Thần Cấp Ngoạn Gia,Hoàn thành,463
100349,3,Tối Cường Cuồng Bạo Yêu Nghiệt Hệ Thống,Hoàn thành,2081
100351,3,Võ Hiệp Chi Trang Bức Đả Kiểm Hệ Thống,Hoàn thành,581
100352,3,Đô Thị Chí Tôn Bá Chủ,Hoàn thành,1458
100354,3,Lộc Đỉnh Hùng Phong,Hoàn thành,932
100355,3,Đô Thị Tối Cường Tu Tiên,Hoàn thành,849
100356,3,Từ Tay Bút Đến Siêu Sao,Hoàn thành,461
100359,3,Tối Cường Đường Tăng Chiến Tây Du,Hoàn thành,625
100360,3,Cửu Âm Tà Đế,Hoàn thành,1562
100361,3,Chí Tôn Thần Đế,Hoàn thành,1557
100362,3,Chí Cao Thần Đế,Hoàn thành,997
100363,3,Nguyên Thủy Bất Diệt Quyết,Hoàn thành,1622
100367,3,Chí Tôn Đặc Công,Hoàn thành,2563
100369,3,Tiên Võ Độc Tôn,Hoàn thành,1738
100370,3,Huyết Mạch Vô Địch,Hoàn thành,1005
100371,3,Tuyệt Thế Nguyên Tôn,Hoàn thành,948
100373,3,Vô Hạn Thăng Cấp Chi Xuyên Qua Chư Thiên,Hoàn thành,1768
100374,3,Siêu Cấp Ăn Hàng Hệ Thống,Hoàn thành,821
100375,3,Comic: Tối Cường Phản Phái,Hoàn thành,1111
100376,3,Cương Ước: Tối Cường Tử Thần,Hoàn thành,1230
100377,3,Chung Cực Thế Giới: Tối Cường Chiến Thần,Hoàn thành,1083
100378,3,Có Tiền Liền Biến Cường,Hoàn thành,778
100379,3,Ta Nguyên Thần Có Thể Ký Thác Thiên Đạo,Hoàn thành,1120
100382,3,Đại Chúa Tể,Hoàn thành,1566
100387,3,Nhân Đạo Chí Tôn,Hoàn thành,1493
100389,3,Ma Thiên Chí Tôn,Hoàn thành,2262
100390,3,Vĩnh Hằng Chi Tâm,Hoàn thành,1448
100392,3,Vô Thủy Thiên Đế,Hoàn thành,1364
100393,3,Tịch Diệt Thiên Tôn,Hoàn thành,1996
100394,3,Chư Thiên Chí Tôn,Hoàn thành,1335
100395,3,Vạn Pháp Độc Tôn,Hoàn thành,590
100396,3,Nhất Niệm Vĩnh Hằng,Hoàn thành,1314
100397,3,Pokemon Chi Phú Nhị Đại Nghịch Tập,Hoàn thành,1486
100398,3,Vô Hạn Vĩnh Sinh Lục,Hoàn thành,614
100399,3,Bất Hủ Phàm Nhân,Hoàn thành,1230
100400,3,Tiên Đạo Tà Quân,Hoàn thành,1869
100402,3,Thánh Khư,Hoàn thành,1670
100403,3,Tuyệt Thế Tà Tôn,Hoàn thành,2232
100404,3,Nhị Thứ Nguyên Chi Phiến Dực Hàng Lâm,Hoàn thành,530
100405,3,Anime Nhị Thứ Nguyên,Hoàn thành,859
100406,3,Đạo Quân,Hoàn thành,1591
100407,3,Toàn Năng Tu Luyện Chí Tôn,Hoàn thành,657
100408,3,Ta Là Bá Vương,Hoàn thành,1833
100409,3,Lão Bà Của Ta Là Hải Tặc Nữ Đế,Hoàn thành,1293
100410,3,Gen Võ Đạo,Hoàn thành,1975
100411,3,Ta Là Chí Tôn,Hoàn thành,1484
100412,3,Mục Thần Ký,Hoàn thành,1844
100413,3,Nguyên Tôn,Hoàn thành,1503
100414,3,Phi Kiếm Vấn Đạo,Hoàn thành,739
100415,3,Độc Bộ Tiêu Dao,Hoàn thành,940
100416,3,Đại Đạo Triều Thiên,Hoàn thành,1022
100418,3,Vô Địch Thật Tịch Mịch,Hoàn thành,1163
100419,3,Strike The Blood Chi Đệ Ngũ Chân Tổ,Hoàn thành,1159
100420,3,Đại Kiếp Chủ,Hoàn thành,1000
100421,3,Vạn Cổ Chi Vương,Hoàn thành,1588
100423,3,Nghịch Thiên Võ Thần,Hoàn thành,2140
100424,3,Tử Kinh Lệnh,Hoàn thành,2575
100425,3,Vua Hải Tặc Chi Bảo Rương Hệ Thống,Hoàn thành,1945
100426,3,Thiên Hạ Đệ Cửu,Hoàn thành,1358
100427,3,Như Ý Tiểu Lang Quân,Hoàn thành,992
100429,3,Tu La Đế Tôn,Hoàn thành,1662
100430,3,Hokage Chi Thần Thâu Hệ Thống,Hoàn thành,769
100431,3,Hokage Chi Hoshikage Thiên Hạ,Hoàn thành,603
100432,3,Hải Tặc Chi Dị Thứ Nguyên Tạp Tổ,Hoàn thành,683
100436,3,Cực Đạo Đan Hoàng,Hoàn thành,1787
100437,3,Cửu Thiên,Hoàn thành,788
100438,3,Tiền Nhiệm Vô Song,Hoàn thành,764
100439,3,Thương Nguyên Đồ,Hoàn thành,765
100440,3,Ta Là Vạn Cổ Chúa Tể,Hoàn thành,711
100444,3,Đan Hoàng Võ Đế,Hoàn thành,2649
100449,3,Lâm Uyên Hành,Hoàn thành,961
100451,3,Từ Bệnh Viện Tâm Thần Đi Ra Cường Giả,Hoàn thành,674
100453,3,Ta Thật Không Phải Đại Lão,Hoàn thành,661
100454,3,Mục Long Sư,Hoàn thành,1531
100456,3,Quốc Sắc Sinh Kiêu,Hoàn thành,1499
100458,3,Tam Quốc Chi Anh Linh Triệu Hoán,Hoàn thành,1383
100459,3,Cẩm Y Xuân Thu,Hoàn thành,1496
100460,3,Cực Phẩm Khoác Lác Hệ Thống,Hoàn thành,1524
100461,3,Ta Mạt Thế Căn Cứ Xe,Hoàn thành,690
100464,3,Ta Tuyệt Mỹ Ngự Tỷ Lão Bà,Hoàn thành,2610
100466,3,Thiên Cực Luân Hồi,Hoàn thành,539
100468,3,Tinh Hải Tranh Bá Làm Trùng Tộc Hoàng Đế,Hoàn thành,811
100469,3,Võng Du Trọng Sinh Chi Thiên Diện Lang Quân,Hoàn thành,767
100470,3,Trọng Sinh Chi Người Ngoài Hành Tinh Phụ Thân,Hoàn thành,451
100472,3,Nông Thôn Nông Dân Thấu Thị Y,Hoàn thành,820
100473,3,Cực Phẩm Toàn Năng Học Phách,Hoàn thành,682
100474,3,Hệ Thống Mang Ta Xuyên Vạn Giới,Hoàn thành,575
100476,3,Vạn Cổ Đệ Nhất Tông Môn,Hoàn thành,489
100478,3,Dưỡng Chỉ Nữ Quỷ Làm Lão Bà,Hoàn thành,951
100479,3,Thứ Ba Đế Quốc,Hoàn thành,1789
100481,3,Dạ Hoàn,Hoàn thành,566
100483,3,Phòng Ta Có Cánh Cửa Như Ý,Hoàn thành,1382
100488,3,Ta Cho Thần Tiên Làm Dẫn Chương Trình,Hoàn thành,530
100490,3,Vạn Vực Đạo Tâm,Hoàn thành,481
100492,3,Mạnh Nhất Lịch Sử Hố Cha Hệ Thống,Hoàn thành,761
100497,3,Nguyền Rủa Chi Long,Hoàn thành,2628
100499,3,Trọng Sinh Tây Du Chi Tam Giới Độc Tôn,Hoàn thành,502
100500,3,Trọng Phản Mạt Thế Thi Địa,Hoàn thành,598
100502,3,Vương Bài Đại Lừa Dối,Hoàn thành,485
100503,3,Võng Du Chi Thần Cấp Cường Hào,Hoàn thành,1217
100506,3,Trên Núi Sủng Thê: Nhặt Được Nàng Dâu,Hoàn thành,506
100508,3,Quỷ Vợ,Hoàn thành,853
100510,3,Võng Du Chi Tối Cường Đế Linh,Hoàn thành,825
100511,3,Ta Cương Thi Quân Đoàn,Hoàn thành,541
100512,3,Anh Hùng Liên Minh Chi Mạnh Nhất Ái Muội,Hoàn thành,572
100515,3,Võng Du Chi Tiêu Cục,Hoàn thành,835
100516,3,Toàn Năng Trò Chơi Nhà Thiết Kế,Hoàn thành,1186
100517,3,Chủ Kí Sinh Xin Dừng Bước,Hoàn thành,604
100520,3,Tịch Diệt Thiên Kiêu,Hoàn thành,609
100523,3,Ta Bị Hệ Thống Uỷ Thác Quản Lý,Hoàn thành,1166
100524,3,Trọng Sinh Làm Ma Giáo Giáo Chủ,Hoàn thành,1473
100527,3,Tuyệt Thế Võ Hiệp Hệ Thống,Hoàn thành,1343
100528,3,Cuối Cùng Hạo Kiếp,Hoàn thành,539
100529,3,Colorfast Pháp Thần,Hoàn thành,624
100531,3,Vô Địch Tiểu Hoàng Thúc,Hoàn thành,511
100533,3,Vô Địch Thiên Tử,Hoàn thành,583
100535,3,Thiếu Hiệp Mời Khai Ân,Hoàn thành,1108
100536,3,Ta Không Muốn Làm Yêu Hoàng Thời Gian,Hoàn thành,466
100540,3,Đan Võ Cửu Trọng Thiên,Hoàn thành,700
100542,3,Khoa Kỹ Truyện Thừa,Hoàn thành,910
100544,3,Vô Tận Thần Vực,Hoàn thành,1035
100548,3,Bạch Thạch Chủ Thần,Hoàn thành,1560
100549,3,Vô Tận Siêu Duy Xâm Lấn,Hoàn thành,907
100550,3,Long Kiếm Thiên Tôn,Hoàn thành,979
100551,3,Siêu Cấp Vô Địch Ký Sinh,Hoàn thành,612
100552,3,Long Cốt Chiến Đế,Hoàn thành,1057
100553,3,Mao Sơn Chung Cực Tróc Quỷ Nhân,Hoàn thành,1506
100554,3,Mạt Thế Chi Cô Thành,Hoàn thành,668
100556,3,Mao Sơn Chung Cực Cương Thi Vương,Hoàn thành,1660
100559,3,Trọng Sinh Chi Thần Cấp Minh Tinh,Hoàn thành,1287
100560,3,Ma Thần Nhạc Viên,Hoàn thành,1163
100561,3,Tiên Cuồng,Hoàn thành,1251
100562,3,Văn Ngu Giáo Phụ,Hoàn thành,1068
100563,3,Trực Tử Vô Hạn,Hoàn thành,2391
100564,3,Xuyên Việt Đương Hoàng Đế,Hoàn thành,1029
100565,3,Trọng Sinh Chi Võ Thần Đạo,Hoàn thành,689
100566,3,Yêu Đao,Hoàn thành,1366
100567,3,Thần Võ Bá Đế,Hoàn thành,2568
100568,3,Chư Thiên Tiên Võ,Hoàn thành,867
100570,3,Văn Ngu Vạn Tuế,Hoàn thành,957
100571,3,Tiên Đình Phong Đạo Truyện,Hoàn thành,1137
100572,3,Siêu Cấp Thần Cướp Đoạt,Hoàn thành,1033
100573,3,Tối Chung Liệp Sát,Hoàn thành,682
100574,3,Đế Đạo Độc Tôn,Hoàn thành,2215
100575,3,Từ Từ Chư Thiên,Hoàn thành,870
100576,3,Toàn Cầu Cao Võ,Hoàn thành,1437
100577,3,Cùng Manh Oa Văn Nghệ Sinh Hoạt,Hoàn thành,1050
100578,3,Thời Không Lữ Xá Của Ta,Hoàn thành,798
100579,3,Như Lai Nhất Định Phải Bại,Hoàn thành,721
100580,3,Nhẫn Giới Của Ta Có Luân Hồi,Hoàn thành,484
100581,3,Tốt Nhất Ngu Nhạc Thời Đại,Hoàn thành,1143
100582,3,Thôn Phệ Tinh Không Hắc Long Truyền Thuyết,Hoàn thành,726
100584,3,Trăm Vạn Khả Năng,Hoàn thành,734
100585,3,Từ 1983 Bắt Đầu,Hoàn thành,984
100586,3,Nhất Nhân Chi Lực,Hoàn thành,506
100587,3,Ta Không Muốn Làm Ảnh Đế,Hoàn thành,601
100588,3,Nhà Ta Có Cái Tiên Hiệp Thế Giới,Hoàn thành,708
100589,3,Ma Lâm,Hoàn thành,1031
100593,3,Phòng Sách Đêm Khuya,Hoàn thành,1163
100594,3,Vạn Năng Số Liệu,Hoàn thành,500
100597,3,Toàn Năng Khoa Kỹ Cự Đầu,Hoàn thành,605
100598,3,Siêu Cấp Chủ Bá Khen Thưởng Hệ Thống,Hoàn thành,555
100603,3,Ta Có Thể Nhìn Thấy Điểm Kinh Nghiệm,Hoàn thành,743
100604,3,Võng Du Chi Kiếm Lý Sơn Hà,Hoàn thành,544
100605,3,Sáng Tạo Du Hí Thế Giới,Hoàn thành,614
100606,3,Trở Lại 2006,Hoàn thành,799
100607,3,Trảm Nguyệt,Hoàn thành,1623
100609,3,Trọng Sinh Làm Internet Tranh Bá,Hoàn thành,1189
100614,3,Tối Cường Vai Chính Hệ Thống,Hoàn thành,1359
100615,3,Tối Cường Siêu Thần Cuồng Bạo Hệ Thống,Hoàn thành,994
100616,3,Thánh Long Đồ Đằng,Hoàn thành,1434
100617,3,Ta Bạo Ngược Tỷ Tỷ,Hoàn thành,989
100619,3,Chí Cường Chưởng Môn,Hoàn thành,974
100621,3,Cực Phẩm Diêm La Hệ Thống,Hoàn thành,1193
100622,3,Vô Hạn Thăng Cấp Chi Ác Ma Hoàng Đế,Hoàn thành,770
100623,3,Tối Cường Cuồng Bạo Hoàng Đế Hệ Thống,Hoàn thành,1593
100625,3,Võ Hồn Rút Thăm Trúng Thưởng Hệ Thống,Hoàn thành,839
100627,3,Dị Giới Đại Thôn Trưởng,Hoàn thành,705
100628,3,Cuồng Bạo Thăng Cấp Hệ Thống,Hoàn thành,921
100629,3,Tối Ngưu Chí Tôn Đế Hoàng Hệ Thống,Hoàn thành,1252
100630,3,Vô Địch Bại Gia Tử Hệ Thống,Hoàn thành,1018
100631,3,Mạnh Nhất Vô Địch Hệ Thống,Hoàn thành,1170
100632,3,Võng Du Chi Thần Cấp Thôn Trưởng,Hoàn thành,792
100633,3,Ta Tùy Thân Thăng Cấp Đánh Quái Hệ Thống,Hoàn thành,1524
100634,3,Ta Thực Sự Chính Là Game Đại Thần,Hoàn thành,1101
100636,3,Tối Cường Bạo Thần Hệ Thống,Hoàn thành,1058
100637,3,Vú Em Chí Tôn,Hoàn thành,1902
100638,3,Cực Vũ Huyền Đế,Hoàn thành,690
100639,3,Lão Bà Của Ta Là Đại Boss,Hoàn thành,802
100640,3,Trên Người Mang Theo Một Cái Thế Giới,Hoàn thành,458
100641,3,Vạn Giới Mạnh Nhất Lão Công,Hoàn thành,1464
100642,3,Ta Vô Địch 1 Tỷ Năm,Hoàn thành,1271
100643,3,Ta Có Hàng Tỉ Thần Thoại Gien,Hoàn thành,468
100644,3,Ta Có Thể Vô Hạn Phóng Thích Đại Chiêu,Hoàn thành,1315
100645,3,Ta Bảy Tuổi Liền Thành Tổ Sư Gia,Hoàn thành,627
100646,3,Đại Đường Đệ Nhất Hố Cha Hoàng Tử,Hoàn thành,493
100650,3,Ta Sủng Thú Dung Hợp Hệ Thống,Hoàn thành,491
100653,3,Vạn Giới Mạnh Nhất Ông Chủ,Hoàn thành,1001
100655,3,Võ Hiệp Phản Phái Boss Chi Lộ,Hoàn thành,1253
100657,3,Ta Đoạt Xá Đế Vương,Hoàn thành,855
100659,3,Từ Đấu La Bắt Đầu Vạn Giới Vô Địch,Hoàn thành,519
100660,3,Vô Địch Chí Tôn Thái Tử Gia,Hoàn thành,850
100661,3,Đấu La Chi Chung Kết Đấu La,Hoàn thành,487
100663,3,Đô Thị Chi Vô Hạn Lựa Chọn Hệ Thống,Hoàn thành,832
100664,3,Buông Ra Con Yêu Sủng Kia,Hoàn thành,1628
100668,3,Chơi Hỏng Thế Giới Thả Câu Giả,Hoàn thành,901
100669,3,Ta Man Hoang Bộ Lạc,Hoàn thành,1153
100670,3,Đấu La Chi Chư Thiên Thăng Cấp,Hoàn thành,616
100671,3,Từ Đấu La Bắt Đầu Đánh Tạp,Hoàn thành,1893
100673,3,Võng Du Chi Ta Có Thể Dung Hợp Hài Cốt,Hoàn thành,706
100676,3,Đấu La Chi Mạnh Nhất Người Ở Rể,Hoàn thành,1387
100678,3,Trạch Thiên Ký,Hoàn thành,1181
100679,3,Thiên Vực Thương Khung,Hoàn thành,2023
100680,3,Thí Thiên Nhận,Hoàn thành,1979
100681,3,Thần Hoang Long Đế,Hoàn thành,924
100682,3,Vạn Cổ Thánh Vương,Hoàn thành,528
100683,3,Già Thiên Chi Vạn Cổ Độc Tôn,Hoàn thành,880
100684,3,Chí Cao Học Viện,Hoàn thành,456
100687,3,Marvel Chi Loạn Nhập Luân Bàn,Hoàn thành,520
100688,3,Negary Chi Hồn,Hoàn thành,750
100689,3,Khoa Kỹ Vu Sư,Hoàn thành,1555
100701,3,Thần Cấp Hộ Mỹ Sát Thủ,Hoàn thành,956
100703,3,Hàn Ngu Thám Tử Lừng Danh,Hoàn thành,1205
100705,3,Dị Năng Giáo Sư,Hoàn thành,1151
100709,3,Hồng Mông Đại Đế Hệ Thống,Hoàn thành,536
100710,3,Đại Đường Tiểu Tướng Công,Hoàn thành,469
100715,3,Long Hồn Chiến Đế,Hoàn thành,608
100716,3,Vạn Cổ Đệ Nhất Tông,Hoàn thành,2008
100717,3,Đại Quản Gia Là Ma Hoàng,Hoàn thành,1312
100722,3,Võ Nghịch Cửu Thiên,Hoàn thành,685
100740,3,Kiếm Đạo Sát Đồ,Hoàn thành,530
100741,3,Tu La Thiên Tôn,Hoàn thành,2442
100742,3,Kinh Thiên Vũ Tổ,Hoàn thành,665
100743,3,Sử Thượng Tối Cường Lão Bản,Hoàn thành,1806
100744,3,Cửu Giới Tuyệt Thần,Hoàn thành,730
100745,3,Vô Địch Giẫm Người Hệ Thống,Hoàn thành,1087
100746,3,Vô Hạn Chi Tối Cường Chủ Thần,Hoàn thành,521
100748,3,Thôn Phệ Cuồng Đế,Hoàn thành,682
100749,3,Sử Thượng Tối Ngưu Bạo Quân,Hoàn thành,1017
100750,3,Tam Quốc Chi Dong Binh Thiên Hạ,Hoàn thành,1469
100753,3,Tối Cường Thần Thoại Đế Hoàng,Hoàn thành,1903
100756,3,Vui Chơi Giải Trí Cao Thủ,Hoàn thành,559
100757,3,Hồng Hoang Chi Thần Hoàng Kỷ Nguyên,Hoàn thành,804
100758,3,Vĩnh Chưởng Thần Quyền,Hoàn thành,591
100760,3,Đô Thị Võ Hiệp Thế Giới Đại Khảo Sát,Hoàn thành,611
100761,3,Hồng Hoang Hỏa Đa,Hoàn thành,454
100762,3,Xích Long Thiên Tôn,Hoàn thành,1359
100763,3,Hỗn Nguyên Võ Tông,Hoàn thành,581
100765,3,Quân Lâm Tam Thiên Thế Giới,Hoàn thành,1128
100766,3,Siêu Cường Tùy Cơ Hệ Thống,Hoàn thành,707
100767,3,Đao Kiếm Tẩy Tàn Dương,Hoàn thành,716
100768,3,Hokage Sống Ngàn Năm,Hoàn thành,537
100773,3,Thần Thú Quản Lý Viên,Hoàn thành,1523
100774,3,Tiên Giới Trở Về,Hoàn thành,1441
100776,3,Nhất Ngôn Thông Thiên,Hoàn thành,1904
100777,3,Yêu Long Đô Thị,Hoàn thành,1057
100778,3,Siêu Cấp Vị Diện Giao Dịch Võng,Hoàn thành,503
100779,3,Thiên Tài Tà Thiếu,Hoàn thành,1519
100780,3,Sử Thượng Mạnh Nhất Thiêu Đốt Hệ Thống,Hoàn thành,661
100781,3,Vô Địch Miểu Sát Thăng Cấp,Hoàn thành,761
100782,3,Vị Diện Quest Thưởng Hệ Thống,Hoàn thành,602
100783,3,Võ Hiệp Thế Giới Đại Minh Tinh,Hoàn thành,600
100785,3,Đế Võ Đan Tôn,Hoàn thành,2238
100786,3,Tử Giới Du Hí Thành,Hoàn thành,876
100787,3,Bá Thiên Đại Đế,Hoàn thành,1544
100790,3,Ta Đến Dị Giới Phóng Vệ Tinh,Hoàn thành,559
100791,3,Trọng Sinh Đại Phản Phái,Hoàn thành,609
