id,skip_count,name,status_name,chapter_count
100792,3,Nghe Nói Ta Sau Khi Chết Siêu Hung,Hoàn thành,470
100793,3,Sử Thượng Tối Cường Người Ở Rể,Hoàn thành,1169
100795,3,Không Cẩn Thận Đem Địa Cầu Lộng Tạc,Hoàn thành,643
100796,3,Đô Thị Chi Bất Tử Thiên Tôn,Hoàn thành,1969
100797,3,Đệ Nhất Đế,Hoàn thành,1367
100798,3,Trọng Sinh Chi Bá Đạo Hoàng Đế,Hoàn thành,987
100799,3,Đây Chính Là Vô Địch,Hoàn thành,932
100800,3,Nương Tử Là Tuyệt Thế Cao Thủ,Hoàn thành,713
100802,3,Vô Địch Từ Max Cấp Thiên Phú Bắt Đầu,Hoàn thành,529
100803,3,Hắn! Tới Từ Luyện Ngục,Hoàn thành,714
100805,3,Vũ Nghịch Cửu Thiên,Hoàn thành,1394
100808,3,Đồ Đệ Của Ta Đều Là Trùm Phản Diện,Hoàn thành,1717
100815,3,Ta Tiểu Thuyết Cộng Đồng Đại Phản Phái,Hoàn thành,489
100816,3,Chăm Chỉ Nỗ Lực Ta Không Tính Bật Hack,Hoàn thành,657
100821,3,Tối Cường Thiếp Thân Hệ Thống,Hoàn thành,2566
100822,3,Vô Hạn Khế Ước Hệ Thống,Hoàn thành,462
100823,3,Nữ Thần Cướp Đoạt Hệ Thống,Hoàn thành,764
100824,3,Ta Tuyệt Mỹ Tổng Tài Lão Bà,Hoàn thành,847
100825,3,Tối Cường Cướp Đoạt Tu Tiên,Hoàn thành,484
100835,3,Lại Đi Kiêu Hùng Đường,Hoàn thành,779
100836,3,Siêu Cấp Toàn Năng Hệ Thống,Hoàn thành,886
100838,3,Tại Tu Tiên Giới Chơi Game Online,Hoàn thành,689
100840,3,Nhị Thứ Nguyên Vương Tọa,Hoàn thành,722
100841,3,Đảo Hoang Cầu Sinh Trùng Sinh Mãng Xà,Hoàn thành,596
100842,3,Mỹ Mạn Chi Dota Tiệm Tạp Hóa,Hoàn thành,453
100844,3,Cực Phẩm Xuyên Việt Hệ Thống,Hoàn thành,836
100845,3,Quân Lâm Chư Thiên,Hoàn thành,788
100846,3,Thời Gian Ta Tại Làng Chài Nhật Bản,Hoàn thành,741
100847,3,Đế Quốc Chi Tâm,Hoàn thành,587
100849,3,Vô Hạn Valoran,Hoàn thành,562
100850,3,Tại Liêu Trai Làm Hiền Giả,Hoàn thành,811
100851,3,Vô Hạn Điện Ảnh Sát Lục,Hoàn thành,513
100852,3,Tiên Kiếm Hệ Thống Tại Tru Tiên,Hoàn thành,935
100853,3,Hokage Thứ Nguyên Lừa Dối Đại Sư,Hoàn thành,531
100856,3,Trực Tiếp Thiết Kế Tử Vong,Hoàn thành,1412
100857,3,Tống Mạn Làm Cha Các Nữ Chính,Hoàn thành,1049
100859,3,Tại Pokemon Thế Giới Kẽ Hở Cầu Sinh,Hoàn thành,681
100860,3,Tổng Mạn Chi Ngưu Ma Vương,Hoàn thành,922
100861,3,One Piece Sát Lục Thôn Phệ,Hoàn thành,1788
100862,3,Pokemon Long Hệ Chưởng Môn Nhân,Hoàn thành,954
100863,3,Pokemon Hệ Thống Thành Tựu Đại Sư,Hoàn thành,1315
100864,3,One Piece Cách Mạng Đạo Sư,Hoàn thành,591
100865,3,Ta! Thiên Long Nhân! Vô Địch!,Hoàn thành,485
100866,3,Pokemon Hắc Ám Quật Khởi,Hoàn thành,1457
100868,3,Ta Chính Là Hellscream,Hoàn thành,831
100869,3,Tuyệt Đối Một Lần,Hoàn thành,452
100872,3,Hokage Tối Cường Quan Nhị Đại,Hoàn thành,876
100874,3,One Piece: Thế Giới Chi Vương,Hoàn thành,482
100875,3,Nông Gia Tiên Điền,Hoàn thành,1635
100876,3,Cao Sơn Mục Trường,Hoàn thành,624
100877,3,Siêu Cấp Đào Bảo,Hoàn thành,776
100879,3,Tuyệt Thế Vũ Thần Ii,Hoàn thành,1740
100880,3,Thùy Điếu Chư Thiên,Hoàn thành,1551
100883,3,Nông Trường Qq Ta Có Thể Rút Tiền,Hoàn thành,999
100884,3,Đạo Tàng Mỹ Lợi Kiên,Hoàn thành,1567
100885,3,Linh Hồ Không Gian,Hoàn thành,756
100887,3,Lợi Hại Ta Người Nguyên Thủy,Hoàn thành,946
100888,3,Siêu Cấp Cổ Võ,Hoàn thành,1712
100889,3,Trở Lại Địa Cầu Làm Thần Côn,Hoàn thành,1870
100891,3,Thần Võ Chí Tôn,Hoàn thành,2553
100892,3,Ta Cùng Đại Thánh Là Huynh Đệ,Hoàn thành,1184
100893,3,Siêu Phàm Quý Tộc,Hoàn thành,898
100894,3,Tiên Viên Trang Nông,Hoàn thành,1562
100895,3,Nhà Ta Cửa Sau Thông Mạt Thế,Hoàn thành,793
100896,3,Siêu Cấp Chế Tạo Thương,Hoàn thành,1794
100897,3,Võng Du Chi Mạt Nhật Kiếm Tiên,Hoàn thành,1145
100900,3,Mang Cái Vị Diện Xông Phi Châu,Hoàn thành,1065
100901,3,Đô Thị Tu Chân Truyện,Hoàn thành,625
100903,3,Cực Phẩm Hộ Hoa Tiểu Thôn Y,Hoàn thành,2560
100905,3,Diệu Thủ Hồi Thôn,Hoàn thành,1265
100906,3,Sống Lại Thập Niên 80 Làm Nông Dân Mới,Hoàn thành,2496
100907,3,Tối Cường Long Thần Tiến Hóa Hệ Thống,Hoàn thành,488
100909,3,Hắc Dạ Tiến Hóa,Hoàn thành,1315
100910,3,Đế Võ Đại Hệ Thống,Hoàn thành,643
100912,3,Khoa Học Kỹ Thuật Rút Thăm Trúng Thưởng,Hoàn thành,479
100913,3,Titan Cùng Long Chi Vương,Hoàn thành,1427
100914,3,Thần Cấp Nhận Thầu Thương,Hoàn thành,498
100915,3,Vạn Năng Mã Qr,Hoàn thành,1075
100916,3,Phố Wall Truyền Kỳ,Hoàn thành,450
100917,3,Mạt Thế Chi Vô Tận Thương Điếm,Hoàn thành,834
100920,3,Nguyên Thủy Văn Minh Thành Trường Ký,Hoàn thành,1151
100921,3,Diệu Thủ Tâm Y,Hoàn thành,1182
100922,3,Đế Quốc La Mã Thần Thánh,Hoàn thành,1164
100925,3,Ta Là Một Cái Người Nguyên Thủy,Hoàn thành,1327
100926,3,Ta Thành Chu U Vương,Hoàn thành,483
100927,3,Huyết Tinh Linh Quật Khởi,Hoàn thành,806
100929,3,Ta Có Một Cái Thế Giới Vong Linh,Hoàn thành,601
100932,3,Đô Thị Tối Cường Thái Tử Gia,Hoàn thành,834
100933,3,Trò Chơi Thợ Săn Quái Vật,Hoàn thành,1898
100934,3,Ta Có Một Ngọn Núi,Hoàn thành,1978
100935,3,Thanh Mai Tiên Đạo,Hoàn thành,992
100940,3,Siêu Não Thái Giám,Hoàn thành,1519
100941,3,Siêu Cấp Thánh Thụ,Hoàn thành,800
100942,3,Siêu Cấp Đường Tăng Xông Tây Du,Hoàn thành,589
100943,3,Tiên Đoán,Hoàn thành,503
100944,3,Tối Cường Vị Diện Lộ Nhân,Hoàn thành,605
100945,3,Vu Sư Ký,Hoàn thành,626
100946,3,Vị Diện Đảo Đản Vương,Hoàn thành,485
100947,3,Ngã Đích Nữ Nhi Thị Hấp Huyết Quỷ,Hoàn thành,600
100948,3,Trọng Sinh Chi Cửu Vĩ Hung Miêu,Hoàn thành,580
100949,3,Thần Cấp Kiếm Hồn Hệ Thống,Hoàn thành,712
100951,3,Trọng Sinh Nhật Bản Tố Giam Đốc,Hoàn thành,509
100952,3,Hải Tặc Vương Chi Chung Cực Phân Thân,Hoàn thành,520
100953,3,Trọng Sinh Chi Nghịch Chiến Tây Du,Hoàn thành,1103
100954,3,Lão Nạp Phải Hoàn Tục,Hoàn thành,1509
100955,3,Ta Xuyên Qua Thời Không Điện Thoại,Hoàn thành,1317
100958,3,Tín Ngưỡng Chư Thiên,Hoàn thành,1062
100959,3,Dị Thế Triệu Hoán Văn Thần Mãnh Tướng,Hoàn thành,1147
100960,3,Đại Sát Lục Hệ Thống,Hoàn thành,729
100961,3,Võ Cực Tông Sư,Hoàn thành,1152
100962,3,Thần Ma Cung Ứng Thương,Hoàn thành,1262
100963,3,Tây Du Chi Xuyên Việt Chư Thiên,Hoàn thành,675
100964,3,Vu Sư Abe,Hoàn thành,1512
100965,3,Hokage Chi Tối Cường Kakashi,Hoàn thành,883
100966,3,Tại Tiên Giới Đương Mangaka,Hoàn thành,766
100967,3,Tỷ Tỷ Của Ta Là Đại Minh Tinh,Hoàn thành,727
100971,3,Tu Chân Tù Trưởng,Hoàn thành,532
100972,3,Điện Ảnh Thế Giới Xuyên Toa Môn,Hoàn thành,1324
100973,3,Siêu Cấp Triệu Hoán Không Gian,Hoàn thành,945
100975,3,Cực Đạo Kỵ Sĩ,Hoàn thành,582
100976,3,Vú Em Chi Dị Giới Phòng Ăn,Hoàn thành,2489
100977,3,Trợ Quỷ Làm Vui Hệ Thống,Hoàn thành,891
100978,3,Đô Thị Tối Cường Chúa Tể,Hoàn thành,1147
100979,3,Hải Tặc Chi Thiên Phú Hệ Thống,Hoàn thành,461
100982,3,Phim Ma Thế Giới,Hoàn thành,480
100983,3,Ethan Kỳ Huyễn Phiêu Lưu,Hoàn thành,1043
100984,3,Hoàng Đình Đạo Chủ,Hoàn thành,765
100985,3,Hệ Thống Để Ta Đi Đoán Mệnh,Hoàn thành,908
100986,3,Tiên Võ Chi Vô Hạn Tiểu Binh,Hoàn thành,857
100987,3,Chế Bá Nữ Quyền Thế Giới,Hoàn thành,846
100988,3,Tùy Thân Mang Cái Săn Thú Không Gian,Hoàn thành,1331
100989,3,Chí Tôn Vô Địch Đế Hoàng,Hoàn thành,466
100990,3,Gấu Sinh Từ Vượt Ngục Bắt Đầu,Hoàn thành,712
100991,3,Từ Con Kiến Đến Vực Sâu Ma Thần,Hoàn thành,480
100993,3,Tây Du Chi Đại Giải Trí Gia,Hoàn thành,1123
100994,3,Hiệp Khí Bức Người,Hoàn thành,649
100995,3,Đẩy Xuống Cái Này Tòa Tháp,Hoàn thành,551
100996,3,Siêu Thần Đạo Thuật,Hoàn thành,873
100998,3,Tùy Thân Mang Cái Rút Thưởng Bảng,Hoàn thành,723
101000,3,Từ Đại Lão Đến Võ Lâm Minh Chủ,Hoàn thành,835
101003,3,Kiếm Thánh Liền Nên Ra Tank,Hoàn thành,611
101004,3,Superman Chi Ta Chỉ Muốn Sống Bình Thường,Hoàn thành,1230
101006,3,Từ Hokage Bắt Đầu Bán Bình,Hoàn thành,1130
101007,3,Quét Ngang Ba Ngàn Thế Giới,Hoàn thành,464
101008,3,Dị Thế Giới Đạo Môn,Hoàn thành,733
101010,3,Vô Địch Từ Thiết Bố Sam Bắt Đầu,Hoàn thành,522
101014,3,Hồng Mông Thánh Chủ,Hoàn thành,720
101015,3,Thế Giới Tiên Hiệp,Hoàn thành,827
101016,3,Thân Công Báo Truyền Thừa,Hoàn thành,2367
101018,3,Tiên Toái Hư Không,Hoàn thành,1410
101019,3,Chân Võ Thế Giới,Hoàn thành,1709
101020,3,Ngũ Hành Thiên,Hoàn thành,715
101021,3,Vũ Khí Đại Sư,Hoàn thành,2279
101022,3,Tôn Thượng,Hoàn thành,2678
101025,3,Huyền Giới Chi Môn,Hoàn thành,1111
101026,3,Long Phù,Hoàn thành,1154
101029,3,Tu Luyện Cuồng Triều,Hoàn thành,2554
101030,3,Vô Giới Tiên Hoàng,Hoàn thành,645
101031,3,Thần Hoàng Cửu Thiên,Hoàn thành,1941
101032,3,Thiên Ảnh,Hoàn thành,720
101034,3,Vô Địch Thánh Đế,Hoàn thành,492
101035,3,Phong Thần Chi Nghịch Thiên Thành Thánh,Hoàn thành,1006
101036,3,Tối Cường Hệ Thống,Hoàn thành,1159
101039,3,Vĩnh Hằng Quốc Độ,Hoàn thành,2312
101040,3,Chủ Thần Quật Khởi,Hoàn thành,851
101041,3,Huyền Môn Bại Gia Tử,Hoàn thành,733
101043,3,Thông Thiên Tiên Lộ,Hoàn thành,1359
101044,3,Hệ Thống Cung Ứng Thương,Hoàn thành,1539
101046,3,Nhân Hoàng Kỷ,Hoàn thành,2424
101047,3,Nguyên Huyết Thần Tọa,Hoàn thành,1156
101049,3,Man Hoang Tiên Giới,Hoàn thành,1010
101051,3,"Sư Nương, Đừng Đùa Lửa",Hoàn thành,730
101052,3,Cực Đạo Thiên Ma,Hoàn thành,1210
101053,3,Ngộ Không Xem Chat Riêng,Hoàn thành,553
101054,3,Nhân Sinh Hung Hãn,Hoàn thành,1239
101055,3,Nhật Ký Kiếm Linh Cùng Ở Chung,Hoàn thành,583
101057,3,Nhất Phẩm Đạo Môn,Hoàn thành,2335
101059,3,Hỗn Nguyên Kiếm Đế,Hoàn thành,994
101061,3,Tiểu Tu Hành,Hoàn thành,749
101062,3,Toàn Năng Chiếu Yêu Kính,Hoàn thành,1615
101063,3,Thánh Võ Tinh Thần,Hoàn thành,1663
101064,3,Thần Khí Trồng Trọt Không Gian,Hoàn thành,542
101065,3,Thái Cổ Long Đế Quyết,Hoàn thành,999
101067,3,Tiến Hóa Chi Nhãn,Hoàn thành,1864
101068,3,Xuyên Qua Từ Đấu Phá Bắt Đầu,Hoàn thành,1386
101069,3,Kiếm Khấu Thiên Môn,Hoàn thành,991
101071,3,Daddy Khoa Kỹ Võ Đạo Quán,Hoàn thành,909
101075,3,Trong Hạch Bạo Đi Ra Cường Giả,Hoàn thành,1042
101076,3,Trên Người Ta Có Con Rồng,Hoàn thành,1381
101077,3,Cực Đạo Cổ Ma,Hoàn thành,488
101078,3,Cực Đạo Phi Thăng,Hoàn thành,1007
101079,3,Dị Thế Chi Triệu Hoán Ức Vạn Thần Ma,Hoàn thành,872
101081,3,Khủng Bố Sống Lại,Hoàn thành,1604
101083,3,Thần Cấp Thẻ Bài,Hoàn thành,785
101084,3,Cửu Huyền Thiên Đế,Hoàn thành,1535
101085,3,Trùm Đồ Cổ,Hoàn thành,1900
101086,3,Máy Sửa Chữa Công Pháp,Hoàn thành,749
101088,3,Thiên Đạo Phạt Ác Lệnh,Hoàn thành,1141
101089,3,Ta Có Một Tấm Thẻ Dính Dính,Hoàn thành,970
101090,3,Ta Đoạt Xá Ma Hoàng,Hoàn thành,755
101092,3,Đại Sư Chế Tạo Kỹ Năng,Hoàn thành,465
101093,3,Ánh Chiếu Vạn Giới,Hoàn thành,1230
101094,3,Chư Thiên Nhất Hiệt,Hoàn thành,781
101095,3,Tiên Cung,Hoàn thành,2354
101096,3,Điên Cuồng Kiến Thôn Lệnh,Hoàn thành,684
101097,3,Thần Cấp Văn Minh,Hoàn thành,615
101099,3,Chỉ Xích Chi Gian Nhân Tận Địch Quốc,Hoàn thành,1178
101100,3,Đại Ma Vương Không Hợp Cách,Hoàn thành,613
101101,3,Thái Thượng Chấp Phù,Hoàn thành,836
101102,3,Càn Khôn Thiên Cơ Đồ,Hoàn thành,743
101104,3,Tam Giới Cục Cải Tạo Lao Động,Hoàn thành,551
101110,3,Thiên Địa Long Hồn,Hoàn thành,460
101112,3,Hồi Sinh 2003,Hoàn thành,817
101113,3,Thất Giới Võ Thần,Hoàn thành,2261
101115,3,Thập Phương Thần Vương,Hoàn thành,2485
101116,3,Tuyệt Đỉnh Đan Tôn,Hoàn thành,1966
101117,3,Thần Môn,Hoàn thành,1117
101118,3,Cực Phẩm Đế Vương,Hoàn thành,1426
101120,3,Cửu Vực Tiên Vương,Hoàn thành,1314
101121,3,Dị Thế Giới Mỹ Thực Gia,Hoàn thành,1851
101122,3,Võng Hóa Cung Ứng Thương Nghiệp,Hoàn thành,802
101123,3,Tửu Thần Trang Viên,Hoàn thành,609
101124,3,Hắc Tạp,Hoàn thành,1437
101125,3,Vạn Giới Thánh Sư,Hoàn thành,553
101127,3,Tặc Cảnh,Hoàn thành,584
101130,3,Triệu Hoán Thiên Kiêu,Hoàn thành,541
101131,3,Comic Chi Amazo Khải Giáp,Hoàn thành,615
101132,3,Lăng Tiêu Chi Thượng,Hoàn thành,1567
101134,3,Cuồng Bạo Lôi Thần,Hoàn thành,526
101136,3,Thiên Thần Học Viện,Hoàn thành,1307
101137,3,Hồng Hoang Chi Thái Nhất Chứng Đạo Lộ,Hoàn thành,626
101138,3,Siêu Phẩm Vu Sư,Hoàn thành,974
101139,3,Cực Quyền Bạo Quân,Hoàn thành,690
101143,3,Nữ Nhân Của Ta Ngươi Không Chọc Nổi,Hoàn thành,1015
101145,3,Ta Vô Địch Mười Vạn Năm,Hoàn thành,529
101147,3,Marvel Chi Thanos Tiểu Đệ Đệ,Hoàn thành,778
101150,3,Địa Cầu Kỷ Nguyên,Hoàn thành,464
101154,3,Hồng Hoang Chi Nguyên Thủy Cổ Xà,Hoàn thành,1662
101160,3,Siêu Cấp Thương Nghiệp Đế Quốc,Hoàn thành,535
101161,3,Nghịch Loạn Càn Khôn,Hoàn thành,1548
101175,3,Võ Cực Thần Vương,Hoàn thành,1741
101177,3,Cuồng Kiếm Vũ Thần,Hoàn thành,952
101179,3,Long Vũ Kiếm Thần,Hoàn thành,1473
101180,3,Thiên Đạo Kiếm Thần,Hoàn thành,470
101183,3,Bại Gia Đặc Chủng Binh,Hoàn thành,973
101184,3,Cưa Đổ Thượng Thần Băng Lãnh,Hoàn thành,2059
101185,3,Thái Thượng Kiếm Tôn,Hoàn thành,1533
101187,3,Băng Cực Thần Hoàng,Hoàn thành,1119
101188,3,Cầu Ma Diệt Thần,Hoàn thành,1169
101190,3,Sát Thần Chi Thần,Hoàn thành,1078
101191,3,Thiên Phú Võ Thần,Hoàn thành,1715
101192,3,Vô Địch Từ Max Cấp Thuộc Tính Bắt Đầu,Hoàn thành,1528
101193,3,Đan Điền Của Ta Là Địa Cầu,Hoàn thành,910
101196,3,Sống Lại Làm Tiểu Người Chơi,Hoàn thành,857
101197,3,Siêu Cấp Vi Tín,Hoàn thành,1015
101198,3,Đại Tiểu Thư Mạnh Nhất Bảo Tiêu,Hoàn thành,989
101199,3,Làng Giải Trí Hỏa Bạo Thiên Vương,Hoàn thành,750
101202,3,Sinh Tồn: Tuyển Vương Trò Chơi,Hoàn thành,1427
101204,3,Mạnh Nhất Trong Lịch Sử Giao Lưu Nhóm,Hoàn thành,692
101205,3,Tân Thủ Thôn Thôn Trưởng,Hoàn thành,600
101206,3,Giải Trí Chí Tôn Vú Em,Hoàn thành,1197
101207,3,Ta Là Great Old One,Hoàn thành,941
101208,3,Ta Ba Ngàn Năm Luyện Khí,Hoàn thành,594
101209,3,Siêu Thần May Mắn Thăng Cấp Hệ Thống,Hoàn thành,1115
101210,3,Thần Cấp Phản Phái Hệ Thống,Hoàn thành,1284
101215,3,Biến Thân Ở Dc Thế Giới,Hoàn thành,1082
101216,3,Nữ Trang Hằng Ngày,Hoàn thành,450
101217,3,Biến Thân Xuyên Qua Cửu Vĩ Hồ Tiên,Hoàn thành,655
101218,3,Tokisaki Kurumi Vị Diện Chi Lữ,Hoàn thành,1094
101219,3,Biến Thân Khuynh Thành Nữ Thần,Hoàn thành,519
101220,3,Biến Thân Ở Marvel Thế Giới,Hoàn thành,1483
101222,3,Đêm Tẫn Phu Quân Về,Hoàn thành,462
101223,3,Hàn Ngu Chi Mộng,Hoàn thành,828
101227,3,Lược Thiên Ký,Hoàn thành,1805
101228,3,Cửu Tôn Thần Ấn,Hoàn thành,1286
101229,3,Mạnh Nhất Long Ngạo Thiên,Hoàn thành,612
101230,3,Võng Du Chi Thiên Trận,Hoàn thành,770
101231,3,Ác Ma Trận Doanh,Hoàn thành,1037
101232,3,Diệu Thủ Tiểu Tiên Y,Hoàn thành,1050
101233,3,Em Gái Của Ta Là Idol,Hoàn thành,1478
101234,3,Tận Thế Chi Vô Thượng Vương Tọa,Hoàn thành,1094
101235,3,Võng Du Chi Thần Cấp Luyện Yêu Sư,Hoàn thành,1039
101236,3,Cửu Ấn Thần Hoàng,Hoàn thành,557
101237,3,Tận Thế Biên Giới,Hoàn thành,1919
101238,3,Mở Cái Hồng Bao Này,Hoàn thành,691
101239,3,Võng Du Chi Thiên Hạ Đệ Nhất,Hoàn thành,1433
101240,3,Vạn Cổ Long Đế,Hoàn thành,1300
101241,3,Thần Nguyên Thiên Hạ,Hoàn thành,935
101242,3,Toàn Năng Danh Sư Hệ Thống,Hoàn thành,764
101244,3,Thần Cấp Mỹ Thực Chủ Bá,Hoàn thành,1924
101245,3,Thần Sủng Tiến Hóa,Hoàn thành,850
101247,3,Siêu Thần Đại Quản Gia,Hoàn thành,689
101250,3,Văn Ngu Bất Hủ,Hoàn thành,1045
101251,3,Vô Thượng,Hoàn thành,579
101253,3,Ta Tuyệt Sắc Nữ Hoàng,Hoàn thành,553
101254,3,Văn Ngu Đế Quốc,Hoàn thành,910
101256,3,Tận Thế Vi Vương,Hoàn thành,1218
101257,3,Đi Lệch Đường Ma Pháp Sư,Hoàn thành,600
101261,3,Võng Du Tận Thế Toàn Chức Đại Sư,Hoàn thành,711
101270,3,Đả Quái Thăng Cấp Tại Đô Thị,Hoàn thành,465
101274,3,Thái Cổ Thần Vương,Hoàn thành,2049
101277,3,Tuyết Trung Hãn Đao Hành,Hoàn thành,997
101278,3,Ác Ma Lồng Giam,Hoàn thành,1851
101280,3,Phù Trấn Khung Thương,Hoàn thành,1257
101281,3,Ta Có Nhà Tại Dị Giới,Hoàn thành,1213
101282,3,Vạn Giới Live Stream  Chi Đại Thổ Hào,Hoàn thành,889
101283,3,Siêu Cấp Thẻ Bài Hệ Thống,Hoàn thành,840
101285,3,Giáng Lâm 1994,Hoàn thành,652
101287,3,Vô Hạn Chi Hắc Ám Thế Lực Quật Khởi,Hoàn thành,1396
101288,3,Ky Phá Tinh Hà,Hoàn thành,1655
101289,3,S.h.i.e.l.d Tân Tấn Nhân Viên,Hoàn thành,578
101291,3,Tham Thiên,Hoàn thành,664
101292,3,Hokage Họa Hại,Hoàn thành,681
101293,3,Của Ta Thần Cấp Alipay,Hoàn thành,665
101295,3,Quỷ Dị Tái Sinh Chi Địa Ngục Trò Chơi,Hoàn thành,483
101297,3,Thất Giới Sát Thần,Hoàn thành,753
101298,3,Ta Là Thế Giới Thụ,Hoàn thành,622
101299,3,Sát Phật Thánh Tổ,Hoàn thành,2285
101300,3,Vạn Long Thần Tôn,Hoàn thành,2687
101301,3,Thiên Hình Kỷ,Hoàn thành,1550
101302,3,Sát Võ Kiếm Đế,Hoàn thành,1414
101303,3,Thiên Khung Yêu Tổ,Hoàn thành,1504
101304,3,Kiếm Đến,Hoàn thành,1627
101305,3,Bình Thiên Sách,Hoàn thành,1200
101306,3,Manh Manh Cô Vợ Nhỏ,Hoàn thành,660
101307,3,Hồn Võ Đấu Hoàng,Hoàn thành,1161
101308,3,Đại Vương Tha Mạng,Hoàn thành,1331
101309,3,Nghịch Loạn Thiên Cổ,Hoàn thành,636
101310,3,Huyết Sát Thiên Ma,Hoàn thành,579
101311,3,Vạn Cổ Võ Quân,Hoàn thành,1115
101312,3,Mỹ Nữ Tổng Tài Thiếp Thân Cao Thủ,Hoàn thành,1878
101314,3,Vạn Tiên Vương Tọa,Hoàn thành,1605
101315,3,Âm Dương Sách,Hoàn thành,1364
101317,3,Trong Marvel Thế Giới Ghost,Hoàn thành,462
101318,3,Vương Giả Phong Bạo,Hoàn thành,2631
101320,3,Millwall Thiếu Soái,Hoàn thành,1213
101321,3,Sơn Hải Vũ Hoàng Ký,Hoàn thành,792
101322,3,Siêu Cấp Tiên Đoán Đại Sư,Hoàn thành,658
101324,3,Lui Về Phía Sau Để Vi Sư Tới,Hoàn thành,930
101325,3,Đại Hiệp Tiêu Kim Diễn,Hoàn thành,520
101326,3,Cùng Ronaldo Đồng Thời Đá Bóng Thời Gian,Hoàn thành,640
101327,3,Thảm Cỏ Xanh Người Biểu Diễn,Hoàn thành,1091
101328,3,Qủy Đỏ Người Kế Thừa,Hoàn thành,1351
101329,3,Ta Là Phía Sau Màn Lão Đại,Hoàn thành,841
101330,3,Tử Vong Đoàn Tàu,Hoàn thành,2055
101332,3,Ma Thiên,Hoàn thành,2625
101333,3,Siêu Phàm David,Hoàn thành,1321
101334,3,Đại Phù Triện Sư,Hoàn thành,694
101336,3,Chăn Nuôi Toàn Nhân Loại,Hoàn thành,1467
101337,3,Minh Mạt Kỹ Sư,Hoàn thành,1143
101341,3,Ta Có Thể Biến Thành Cá,Hoàn thành,605
101342,3,Nhất Đao Phách Khai Sinh Tử Lộ,Hoàn thành,769
101343,3,Ta Là Đại Người Chơi,Hoàn thành,697
101345,3,Đại Tống Tướng Môn,Hoàn thành,1150
101347,3,Vạn Giới Thiên Tôn,Hoàn thành,1581
101348,3,Gien Tối Cường,Hoàn thành,880
101349,3,Vô Cương,Hoàn thành,1168
101350,3,Ta Là Vardy,Hoàn thành,827
101351,3,Thắng Giả Vi Vương,Hoàn thành,1365
101353,3,Hồn Chiến Thánh Đế,Hoàn thành,513
101354,3,Huyền Giới Công Ty Du Lịch,Hoàn thành,979
101355,3,Ngược Dòng Hồn Nhiên Những Năm Tháng,Hoàn thành,784
101356,3,Tiêu Diêu Mộng Lộ,Hoàn thành,1182
101357,3,Biến Thân Người Qua Đường Nữ Chính,Hoàn thành,790
101358,3,Cơ Thể Ta Có Bug,Hoàn thành,1222
101359,3,Thiên Cửu Vương,Hoàn thành,465
